시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
09,수원시,시도,,금곡로73번길,03,,경기도 수원시 권선구 금곡동 1152,37.27565936,126.9349359,99,02,N,800,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,서수원로577번길,03,,경기도 수원시 권선구 금곡동 1153,37.27530825,126.9356351,99,02,N,801,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,서수원로577번길,03,,경기도 수원시 권선구 금곡동 1060,37.27716935,126.9425774,99,02,N,803,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,세류로,03,,경기도 수원시 권선구 세류동 224-22,37.26266011,127.0078007,99,01,N,1115,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,세류로,03,경기도 수원시 권선구 세류로 15,경기도 수원시 권선구 세류동 252-9번지,37.26207995,127.0053798,99,02,N,1116,01,04,03,녹색+녹색화살표+황색+적색,47+3+22+3+22+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,법조로150번길,03,경기도 수원시 영통구 법조로150번길 47,경기도 수원시 영통구 하동 993번지,37.29308166,127.0756898,99,02,N,1117,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금당로,03,경기도 수원시 장안구 금당로 57-4,경기도 수원시 장안구 조원동 866-8번지,37.30200576,127.0170679,99,01,N,1118,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,권광로367번길,03,경기도 수원시 팔달구 권광로367번길 27,경기도 수원시 팔달구 우만동 147-18번지,37.27883808,127.0358511,99,01,N,1119,01,03,02,녹색+황색+적색,41+3+16,02,02,01,Y,00:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,칠보로,03,경기도 수원시 권선구 칠보로 138,경기도 수원시 권선구 호매실동 1362-1번지,37.26562138,126.9538717,99,01,N,1120,01,03,02,녹색+황색+적색,40+3+17,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,당진로,03,,경기도 수원시 권선구 당수동 243-3,37.28953631,126.9403385,99,01,N,1122,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,서수원로577번길,03,,경기도 수원시 권선구 금곡동 1074-1,37.27640828,126.9460434,99,01,Y,1123,01,03,02,녹색+황색+적색,72+3+26,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,입북로,03,,경기도 수원시 권선구 입북동 260-14,37.29719927,126.9583239,99,01,N,1124,01,03,02,녹색+황색+적색,77+3+20,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로31번길,03,,경기도 수원시 권선구 금곡동 801-53,37.27051397,126.9371397,99,01,Y,1125,01,03,04,녹색+황색+적색+녹색+황색+적색,25+3+22+25+3+22,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,팔달문로,03,경기도 수원시 팔달구 팔달문로53번길 4,경기도 수원시 팔달구 지동 312-1번지 여울아파트,37.27926231,127.0226088,99,01,N,1127,01,03,02,녹색+황색+적색,92+3+25,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,광교산로,03,,경기도 수원시 장안구 하광교동 89-10,37.31328101,127.0209812,99,01,N,1128,01,03,02,녹색+황색+적색,37+3+20,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,정자로,03,,경기도 수원시 장안구 정자동 467-1,37.3032213,126.9911216,99,01,N,1130,01,03,02,녹색+황색+적색,67+3+20,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,송정로,03,경기도 수원시 장안구 송정로 132,경기도 수원시 장안구 조원동 777-10번지,37.29623542,127.0115174,99,01,Y,1131,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,Y,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,당진로,03,경기도 수원시 권선구 당진로 42,경기도 수원시 권선구 당수동 152-1번지,37.29273403,126.9410733,99,01,Y,1132,01,03,02,녹색+황색+적색,102+3+25,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,매탄로,03,경기도 수원시 영통구 매탄로79번길 6-2,경기도 수원시 영통구 매탄동 1270-5번지,37.25828534,127.0421076,99,01,Y,1134,01,03,04,녹색+황색+적색+녹색+황색+적색,95+3+25+34+3+25,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,장다리로,03,경기도 수원시 권선구 장다리로 33,경기도 수원시 권선구 세류동 1104-18번지,37.25362118,127.0185071,99,01,Y,1135,01,03,02,녹색+황색+적색,52+3+32,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,대평로,03,,경기도 수원시 장안구 정자동 893,37.2954982,126.9910074,99,02,Y,477,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,천천로21번길,03,,경기도 수원시 장안구 정자동 932,37.29423712,126.9871744,99,02,Y,478,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,천천로21번길,03,경기도 수원시 장안구 만석로20번길 28,경기도 수원시 장안구 정자동 919번지 청솔마을한라아파트,37.29385892,126.9844114,99,02,N,479,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,만석로,03,,경기도 수원시 장안구 천천동 542,37.29549253,126.9842611,99,02,Y,480,01,04,04,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,만석로20번길,03,,경기도 수원시 장안구 천천동 542,37.29549253,126.9842611,99,02,Y,481,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,만석로,03,,경기도 수원시 장안구 정자동 932,37.29423712,126.9871744,99,02,Y,482,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,만석로,03,,경기도 수원시 장안구 정자동 890,37.29811672,126.9904111,99,02,Y,483,01,04,04,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,만석로,03,,경기도 수원시 장안구 정자동 890,37.29811672,126.9904111,99,02,Y,484,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,만석로,03,,경기도 수원시 장안구 정자동 890,37.29811672,126.9904111,99,01,Y,485,01,03,02,녹색+황색+적색,37+3+60,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,대평로,03,,경기도 수원시 장안구 정자동 869-2,37.2994004,126.990622,99,01,N,487,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,00:00,06:00,Y,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,천천로74번길,03,경기도 수원시 장안구 천천로74번길 35,경기도 수원시 장안구 정자동 913번지 북수원리버파크,37.3000162,126.986172,99,01,N,488,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,00:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,천천로,03,,경기도 수원시 장안구 천천동 534,37.29863445,126.9845733,99,02,Y,489,01,04,05,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,정자로42번길,03,경기도 수원시 장안구 정자로42번길 16,경기도 수원시 장안구 천천동 510번지,37.30026697,126.9810737,99,02,Y,491,01,04,04,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,Y,23:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,정자로,03,경기도 수원시 장안구 정자로 109-2,경기도 수원시 장안구 정자동 487-9,37.30265393,126.9889672,99,02,Y,492,01,03,02,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 원천동 298-23,37.26734894,127.0676307,99,02,Y,646,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 원천동 320-7,37.26675669,127.0654404,99,02,Y,647,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 원천동 339-7,37.26428919,127.0615039,99,02,Y,649,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,수인로598번길,03,,경기도 수원시 권선구 당수동 92-5,37.295553,126.9423185,99,02,N,650,01,04,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,서수원로577번길,03,,경기도 수원시 권선구 금곡동 1154,37.27680312,126.9470264,99,02,N,804,01,03,99,황색,1+1,02,02,01,Y,00:00,23:59,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,서수원로577번길,03,경기도 수원시 권선구 서수원로577번길 209,경기도 수원시 권선구 금곡동 1074번지,37.27648187,126.9458409,99,02,N,805,01,04,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로73번길,03,경기도 수원시 권선구 금곡로 96-1,경기도 수원시 권선구 금곡동 1081-1번지,37.2740791,126.9409294,99,01,Y,806,01,03,02,녹색+황색+적색,37+3+60,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로31번길,03,,경기도 수원시 권선구 금곡동 651-8,37.27051444,126.9381219,99,02,Y,807,01,04,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로,03,,경기도 수원시 권선구 금곡동 1100-1,37.2697218,126.9388216,99,02,Y,808,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,월드컵로,03,경기도 수원시 팔달구 월드컵로 379,경기도 수원시 팔달구 우만동 466번지,37.29092387,127.0295489,99,02,Y,809,01,03,02,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,칠보로,03,,경기도 수원시 권선구 금곡동 784-2,37.26760457,126.9394018,99,02,Y,810,01,03,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로140번길,03,,경기도 수원시 권선구 금곡동 1095-1,37.27348359,126.947782,99,02,Y,812,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로102번길,03,,경기도 수원시 권선구 금곡동 1155-2,37.2730611,126.9411189,99,02,Y,813,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로102번길,03,경기도 수원시 권선구 금곡로102번길 55,경기도 수원시 권선구 금곡동 1087번지,37.2718762,126.9420962,99,02,Y,814,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로140번길,03,,경기도 수원시 권선구 호매실동 1340-1,37.27000848,126.9426247,99,02,Y,816,01,03,04,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로140번길,03,,경기도 수원시 권선구 호매실동 1426,37.27052721,126.9451742,99,02,N,817,01,03,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,금곡로102번길,03,,경기도 수원시 권선구 호매실동 1342-5,37.26916095,126.9431247,99,02,Y,818,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,칠보로,03,,경기도 수원시 권선구 호매실동 552-1,37.26732719,126.9431969,99,02,Y,819,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,광교중앙로,03,,경기도 수원시 영통구 하동 1044-1,37.28892477,127.0627644,99,02,Y,975,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,법조로,03,,경기도 수원시 영통구 하동 1046-2,37.28682071,127.0596382,99,02,Y,977,01,03,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,법조로,03,,경기도 수원시 영통구 하동 1044-2,37.28694657,127.0638496,99,02,Y,978,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,의상길,03,,경기도 수원시 영통구 이의동 1373-5,37.30623144,127.0474339,99,02,N,979,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,00:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,정조로,03,,경기도 수원시 권선구 세류동 148-3,37.26165385,127.0138372,99,01,Y,1136,01,03,04,녹색+황색+적색+녹색+황색+적색,82+3+30+32+3+30,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,동말로16번길,03,경기도 수원시 팔달구 동말로16번길 22,경기도 수원시 팔달구 화서동 184-330번지 황제연립,37.27652328,126.9965312,99,02,N,1137,01,04,04,녹색+황색+적색/녹색화살표+황색+적색,35+3+15+3+3,02,02,01,Y,00:00,05:00,N,Y,Y,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,동말로26번길,03,경기도 수원시 팔달구 덕영대로803번길 53,경기도 수원시 팔달구 화서동 184-33번지,37.27697095,126.9978736,99,01,N,1138,01,03,04,녹색+황색+적색+녹색+황색+적색,39+3+20+35+3+20,02,02,01,Y,00:00,05:00,N,Y,Y,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,팔달로99번길,03,경기도 수원시 팔달구 동말로48번길 26,경기도 수원시 팔달구 화서동 181-5번지,37.27759998,126.9995186,99,02,N,1139,01,04,04,녹색+황색+적색/녹색화살표+황색+적색,39+3+17+3+3,02,02,01,Y,00:00,05:00,N,Y,Y,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,팔달로99번길,03,경기도 수원시 팔달구 동말로68번길 25,경기도 수원시 팔달구 화서동 96-18번지,37.27756825,127.0016377,99,02,N,1140,01,04,03,녹색+황색+적색/녹색화살표+황색+적색,68+3+23+3+3,02,02,01,Y,00:00,05:00,N,Y,Y,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,고등로,03,,경기도 수원시 팔달구 고등동 151-22,37.2731151,127.0012335,99,02,N,1142,01,04,04,녹색+황색+적색/녹색화살표+황색+적색,93+3+17+3+3,02,02,01,N,00:00,00:00,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,고등로,03,,경기도 수원시 팔달구 고등동 156-82,37.2730114,126.9988954,99,02,N,1143,01,04,04,녹색+황색+적색/녹색화살표+황색+적색,93+3+17+3+3,02,02,01,N,00:00,00:00,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,고등로,03,,경기도 수원시 팔달구 고등동 219-13,37.27260712,127.0009174,99,02,N,1144,01,04,03,녹색+황색+적색/녹색화살표+황색+적색,81+3+45+3+3,02,02,01,N,00:00,00:00,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,고등로,03,,경기도 수원시 팔달구 고등동 225-2,37.27154606,127.000369,99,02,N,1145,01,04,03,녹색+황색+적색/녹색화살표+황색+적색,81+3+45+3+3,02,02,01,N,00:00,00:00,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,고등로,03,,경기도 수원시 팔달구 고등동 265-5,37.27101204,126.9992953,99,02,N,1146,01,04,03,녹색+황색+적색/녹색화살표+황색+적색,81+3+45+3+3,02,02,01,N,00:00,00:00,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,상률로12번길,03,경기도 수원시 장안구 상률로12번길 70,경기도 수원시 장안구 율전동 548번지,37.30502097,126.9682401,99,01,N,1148,01,03,02,녹색+황색+적색,39+3+18,02,02,01,Y,18:00,08:00,N,Y,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,서수원로617번길,03,,경기도 수원시 권선구 금곡동 63-2,37.27924902,126.9522437,99,01,N,1149,01,03,02,녹색+황색+적색,27+3+30,02,02,01,Y,16:30,08:00,N,Y,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,장안로,03,,경기도 수원시 장안구 정자동 307,37.29935038,126.9967085,99,01,Y,1151,01,03,02,녹색+황색+적색,118+3+42,02,02,01,N,00:00,00:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,매송고색로,03,경기도 수원시 권선구 매송고색로 848,경기도 수원시 권선구 평동 53번지,37.25629262,126.9959876,99,02,Y,1152,01,04,02,녹색+황색+적색/녹색화살표+황색/적색,146+3+34+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,장다리로,03,경기도 수원시 팔달구 장다리로 283,경기도 수원시 팔달구 인계동 955-2번지,37.27483922,127.0285887,99,01,N,1040,01,03,04,녹색+황색+적색,37+3+60,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,파장천로,03,경기도 수원시 장안구 파장천로 2,경기도 수원시 장안구 파장동 613,37.30591944,126.9937409,99,01,N,1043,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,15:00,08:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 매탄동 399-13,37.26155597,127.0597206,99,02,Y,651,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 매탄동 436-61,37.25805045,127.0570013,99,02,Y,652,01,03,04,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 매탄동 569-13,37.25504123,127.0544968,99,02,Y,653,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,삼성로,03,,경기도 수원시 영통구 신동 496-9,37.24810557,127.0489468,99,02,Y,654,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,덕영대로1323번길,03,경기도 수원시 권선구 덕영대로1323번길 25-11,경기도 수원시 권선구 권선동 1316번지,37.24724528,127.0347228,99,02,N,655,01,03,03,녹색+황색+적색,37+3+60,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,동수원로224번길,03,경기도 수원시 권선구 동수원로224번길 32-1,경기도 수원시 권선구 권선동 1318번지,37.24908692,127.0355711,99,02,N,656,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,동수원로224번길,03,경기도 수원시 권선구 동수원로224번길 32-1,경기도 수원시 권선구 권선동 1318번지,37.24908692,127.0355711,99,02,N,657,01,03,02,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,세권로316번길,03,,경기도 수원시 권선구 권선동 1299,37.25074046,127.0375867,99,02,N,658,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,세권로,03,경기도 수원시 권선구 세권로315번길 1,경기도 수원시 권선구 권선동 1283-13번지,37.25191001,127.0383164,99,02,N,660,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,Y,23:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,세권로,03,,경기도 수원시 권선구 권선동 1241-4,37.25314836,127.0383693,99,02,N,661,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,매탄로,03,경기도 수원시 영통구 매탄로 69,경기도 수원시 영통구 매탄동 1273-2번지,37.25731303,127.0415763,99,02,Y,663,01,03,04,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,동탄원천로915번길,03,경기도 수원시 영통구 동탄원천로881번길 76,경기도 수원시 영통구 매탄동 1279-1번지,37.25644458,127.0431039,99,02,Y,664,01,03,04,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,Y,22:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,매탄로,03,,경기도 수원시 영통구 매탄동 1352-8,37.26277261,127.0435459,99,02,Y,666,01,04,05,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,00:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,매탄로126번길,03,,경기도 수원시 영통구 매탄동 1315,37.26147847,127.0462493,99,01,N,667,01,03,03,녹색+황색+적색,37+3+60,02,02,01,Y,22:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,동탄원천로,03,,경기도 수원시 영통구 매탄동 1228-7,37.2657105,127.0519675,99,02,Y,668,01,03,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,00:00,00:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,매탄로,03,경기도 수원시 영통구 매탄로178번길 1,경기도 수원시 영통구 매탄동 208-17번지,37.26620017,127.0460225,99,01,Y,669,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,00:00,05:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,웰빙타운로,03,경기도 수원시 영통구 웰빙타운로 70,경기도 수원시 영통구 이의동 1184번지 광교호반베르디움,37.30661576,127.0447261,99,02,N,980,01,04,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,Y,00:00,07:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,웰빙타운로,03,,경기도 수원시 영통구 이의동 1373-14,37.30533857,127.0491395,99,02,Y,981,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
09,수원시,시도,,센트럴타운로100번길,03,,경기도 수원시 영통구 이의동 1381-4,37.29286988,127.0511439,99,02,Y,982,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,00:00,06:00,N,N,N,,경기도 수원시 도시안전통합센터,031-228-4432,2022-05-06
